RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#, VOTES ,WRITEIN, SUMVOTES , TOTVOTES ,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,RCV,Multi_RaceID,Multi_CandID,Multi_CO, Indivtotal_votes , Multitotal_votes ,Total_writein, Newtotvotes ,Rindivto,Newelected
202405238,1962,37,3,SAN DIEGO,2024,11/5/24,Grossmont Union High,0,SCHOOL BOARD MEMBER,3,2,Full,1,Steiger,Jay,Public School Teacher,N,0,4," 13,645 ",0," 40,307 "," 40,307 ",33.9%,2,2,1,0,0,202401940,202405176,0," 13,645 "," 40,307 ",0," 40,307 ",2,2
202405239,1962,37,3,SAN DIEGO,2024,11/5/24,Grossmont Union High,0,SCHOOL BOARD MEMBER,3,2,Full,1,Stieringer,Jim,"Retired Treasurer, City of La Mesa",N,0,4," 7,980 ",0," 40,307 "," 40,307 ",19.8%,2,3,0,0,0,202401940,202405177,0," 7,980 "," 40,307 ",0," 40,307 ",3,2
202405240,1963,37,3,SAN DIEGO,2024,11/5/24,Grossmont-Cuyamaca Community College,0,SCHOOL BOARD MEMBER,3,4,Full,1,Adams,Elena,"Governing Board Member, Grossmont-Cuyamaca Community College District",Y,1,2," 22,448 ",0," 44,299 "," 44,299 ",50.7%,1,1,0,0,0,202401941,202405178,0," 22,448 "," 44,299 ",0," 44,299 ",1,1
202405241,1963,37,3,SAN DIEGO,2024,11/5/24,Grossmont-Cuyamaca Community College,0,SCHOOL BOARD MEMBER,3,4,Full,1,Quinn,Lee,Mother/Homemaker,N,0,2," 21,851 ",0," 44,299 "," 44,299 ",49.3%,2,2,0,0,0,202401941,202405179,0," 21,851 "," 44,299 ",0," 44,299 ",2,2
202405242,1964,37,3,SAN DIEGO,2024,11/5/24,Julian Union High,0,SCHOOL BOARD MEMBER,3,,Full,2,Cantor,Adryenn,Retired,N,0,5, 330 ,0," 3,247 "," 3,247 ",10.2%,2,5,0,0,0,202401942,202405180,0, 330 ," 3,247 ",0," 3,247 ",5,2
202405243,1964,37,3,SAN DIEGO,2024,11/5/24,Julian Union High,0,SCHOOL BOARD MEMBER,3,,Full,2,Charlonne,Mike,Contractor/Businessman/Father,N,0,5, 738 ,0," 3,247 "," 3,247 ",22.7%,1,2,0,0,0,202401942,202405181,0, 738 ," 3,247 ",0," 3,247 ",2,1
202405244,1964,37,3,SAN DIEGO,2024,11/5/24,Julian Union High,0,SCHOOL BOARD MEMBER,3,,Full,2,Fleet,Erik,Incumbent,Y,1,5, 612 ,0," 3,247 "," 3,247 ",18.8%,2,3,0,0,0,202401942,202405182,0, 612 ," 3,247 ",0," 3,247 ",3,2
202405245,1964,37,3,SAN DIEGO,2024,11/5/24,Julian Union High,0,SCHOOL BOARD MEMBER,3,,Full,2,Frausto,Carol M.,Retired,N,0,5, 581 ,0," 3,247 "," 3,247 ",17.9%,2,4,0,0,0,202401942,202405183,0, 581 ," 3,247 ",0," 3,247 ",4,2
202405246,1964,37,3,SAN DIEGO,2024,11/5/24,Julian Union High,0,SCHOOL BOARD MEMBER,3,,Full,2,Mushet,Britni A.,Businesswoman/Consultant/Parent,N,0,5, 986 ,0," 3,247 "," 3,247 ",30.4%,1,1,0,0,0,202401942,202405184,0, 986 ," 3,247 ",0," 3,247 ",1,1
202405247,1965,37,3,SAN DIEGO,2024,11/5/24,Lakeside Union Elementary,0,SCHOOL BOARD MEMBER,3,2,Full,1,Ellenson,Autumn,School Administrator/Mother,Y,1,2," 2,957 ",0," 3,930 "," 3,930 ",75.2%,1,1,0,0,0,202401943,202405185,0," 2,957 "," 3,930 ",0," 3,930 ",1,1
202405248,1965,37,3,SAN DIEGO,2024,11/5/24,Lakeside Union Elementary,0,SCHOOL BOARD MEMBER,3,2,Full,1,Godley,Twila,Community Volunteer,N,0,2, 973 ,0," 3,930 "," 3,930 ",24.8%,2,2,0,0,0,202401943,202405186,0, 973 ," 3,930 ",0," 3,930 ",2,2
202405249,1966,37,3,SAN DIEGO,2024,11/5/24,MiraCosta Community College,0,SCHOOL BOARD MEMBER,3,5,Full,1,Crosbie,Ann,Retired School Trustee,N,0,2," 16,353 ",0," 24,650 "," 24,650 ",66.3%,1,1,0,0,0,202401944,202405187,0," 16,353 "," 24,650 ",0," 24,650 ",1,1
202405250,1966,37,3,SAN DIEGO,2024,11/5/24,MiraCosta Community College,0,SCHOOL BOARD MEMBER,3,5,Full,1,"Wells, III",Alexander Thomas,Businessman/Strategist,N,0,2," 8,297 ",0," 24,650 "," 24,650 ",33.7%,2,2,0,0,0,202401944,202405188,0," 8,297 "," 24,650 ",0," 24,650 ",2,2
202405251,1967,37,3,SAN DIEGO,2024,11/5/24,National Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Gates,Michelle,Teacher/Board Member,Y,1,4," 5,841 ",0," 21,008 "," 21,008 ",27.8%,1,2,0,0,0,202401945,202405189,0," 5,841 "," 21,008 ",0," 21,008 ",2,1
202405252,1967,37,3,SAN DIEGO,2024,11/5/24,National Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Lizarraga,Rocina,Incumbent,Y,1,4," 4,223 ",0," 21,008 "," 21,008 ",20.1%,2,4,0,0,0,202401945,202405190,0," 4,223 "," 21,008 ",0," 21,008 ",4,2
202405253,1967,37,3,SAN DIEGO,2024,11/5/24,National Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Lopez,Cindy,K-5 Teacher/Mother,N,0,4," 6,400 ",0," 21,008 "," 21,008 ",30.5%,1,1,0,0,0,202401945,202405191,0," 6,400 "," 21,008 ",0," 21,008 ",1,1
202405254,1967,37,3,SAN DIEGO,2024,11/5/24,National Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Miranda,Maria,Early Childhood Educator,N,0,4," 4,544 ",0," 21,008 "," 21,008 ",21.6%,2,3,0,0,0,202401945,202405192,0," 4,544 "," 21,008 ",0," 21,008 ",3,2
202405255,1968,37,3,SAN DIEGO,2024,11/5/24,Oceanside Unified,0,SCHOOL BOARD MEMBER,3,2,Full,1,Evans,Eleanor,Incumbent,Y,1,2," 6,178 ",0," 11,993 "," 11,993 ",51.5%,1,1,0,0,0,202401946,202405193,0," 6,178 "," 11,993 ",0," 11,993 ",1,1
202405256,1968,37,3,SAN DIEGO,2024,11/5/24,Oceanside Unified,0,SCHOOL BOARD MEMBER,3,2,Full,1,Wichmann,Emily Ortiz,Education Consultant,N,0,2," 5,815 ",0," 11,993 "," 11,993 ",48.5%,2,2,0,0,0,202401946,202405194,0," 5,815 "," 11,993 ",0," 11,993 ",2,2
202405257,1969,37,3,SAN DIEGO,2024,11/5/24,Oceanside Unified,0,SCHOOL BOARD MEMBER,3,5,Full,1,Blessing,Mike,School Board Member,Y,1,2," 6,354 ",0," 11,890 "," 11,890 ",53.4%,1,1,0,0,0,202401947,202405195,0," 6,354 "," 11,890 ",0," 11,890 ",1,1
202405258,1969,37,3,SAN DIEGO,2024,11/5/24,Oceanside Unified,0,SCHOOL BOARD MEMBER,3,5,Full,1,Higuera,Rosie,Teacher/Family Advocate,N,0,2," 5,536 ",0," 11,890 "," 11,890 ",46.6%,2,2,0,0,0,202401947,202405196,0," 5,536 "," 11,890 ",0," 11,890 ",2,2
202405259,1970,37,3,SAN DIEGO,2024,11/5/24,Palomar Community College,0,SCHOOL BOARD MEMBER,3,2,Full,1,Acosta,Yvette Marie,High School Counselor,N,0,2," 22,512 ",0," 42,733 "," 42,733 ",52.7%,1,1,0,0,0,202401948,202405197,0," 22,512 "," 42,733 ",0," 42,733 ",1,1
202405260,1970,37,3,SAN DIEGO,2024,11/5/24,Palomar Community College,0,SCHOOL BOARD MEMBER,3,2,Full,1,Pohlert,Edward,Community College Educator,N,0,2," 20,221 ",0," 42,733 "," 42,733 ",47.3%,2,2,0,0,0,202401948,202405198,0," 20,221 "," 42,733 ",0," 42,733 ",2,2
202405261,1971,37,3,SAN DIEGO,2024,11/5/24,Palomar Community College,0,SCHOOL BOARD MEMBER,3,4,Full,1,Admire,Ami,Executive,N,0,3," 9,376 ",0," 69,266 "," 69,266 ",13.5%,2,3,0,0,0,202401949,202405199,0," 9,376 "," 69,266 ",0," 69,266 ",3,2
202405262,1971,37,3,SAN DIEGO,2024,11/5/24,Palomar Community College,0,SCHOOL BOARD MEMBER,3,4,Full,1,Hamilton-Bleakley,Holly M.,College Professor/Mother,N,0,3," 40,092 ",0," 69,266 "," 69,266 ",57.9%,1,1,0,0,0,202401949,202405200,0," 40,092 "," 69,266 ",0," 69,266 ",1,1
202405263,1971,37,3,SAN DIEGO,2024,11/5/24,Palomar Community College,0,SCHOOL BOARD MEMBER,3,4,Full,1,Rains,Michelle,Incumbent,Y,1,3," 19,798 ",0," 69,266 "," 69,266 ",28.6%,2,2,0,0,0,202401949,202405201,0," 19,798 "," 69,266 ",0," 69,266 ",2,2
202405264,1972,37,3,SAN DIEGO,2024,11/5/24,Poway Unified,0,SCHOOL BOARD MEMBER,3,A,Full,1,Dougherty,Tim,Parent/Educator/Engineer,N,0,2," 10,063 ",0," 18,268 "," 18,268 ",55.1%,1,1,0,0,0,202401950,202405202,0," 10,063 "," 18,268 ",0," 18,268 ",1,1
202405265,1972,37,3,SAN DIEGO,2024,11/5/24,Poway Unified,0,SCHOOL BOARD MEMBER,3,A,Full,1,Vashishtha,Devesh,Family Physician/Parent,N,0,2," 8,205 ",0," 18,268 "," 18,268 ",44.9%,2,2,0,0,0,202401950,202405203,0," 8,205 "," 18,268 ",0," 18,268 ",2,2
202405266,1973,37,3,SAN DIEGO,2024,11/5/24,Poway Unified,0,SCHOOL BOARD MEMBER,3,E,Full,1,Cheng,David,Consumer Advocate Attorney,N,0,3," 6,528 ",0," 17,025 "," 17,025 ",38.3%,1,1,1,0,0,202401951,202405204,0," 6,528 "," 17,025 ",0," 17,025 ",1,1
202405267,1973,37,3,SAN DIEGO,2024,11/5/24,Poway Unified,0,SCHOOL BOARD MEMBER,3,E,Full,1,Pond,Craig,Engineer/Volunteer,N,0,3," 6,386 ",0," 17,025 "," 17,025 ",37.5%,2,2,1,0,0,202401951,202405205,0," 6,386 "," 17,025 ",0," 17,025 ",2,2
202405268,1973,37,3,SAN DIEGO,2024,11/5/24,Poway Unified,0,SCHOOL BOARD MEMBER,3,E,Full,1,Sytsma,Cindy,Board Member/Educator,Y,1,3," 4,111 ",0," 17,025 "," 17,025 ",24.1%,2,3,0,0,0,202401951,202405206,0," 4,111 "," 17,025 ",0," 17,025 ",3,2
202405269,1974,37,3,SAN DIEGO,2024,11/5/24,Ramona City Unified,0,SCHOOL BOARD MEMBER,3,3,Full,1,Cooter,Stephanie,Marketing Professional/Parent,N,0,2," 1,375 ",0," 3,516 "," 3,516 ",39.1%,2,2,0,0,0,202401952,202405207,0," 1,375 "," 3,516 ",0," 3,516 ",2,2
202405270,1974,37,3,SAN DIEGO,2024,11/5/24,Ramona City Unified,0,SCHOOL BOARD MEMBER,3,3,Full,1,Perfect,Dawn,Board Member/Parent,Y,1,2," 2,141 ",0," 3,516 "," 3,516 ",60.9%,1,1,0,0,0,202401952,202405208,0," 2,141 "," 3,516 ",0," 3,516 ",1,1
202405271,1975,37,3,SAN DIEGO,2024,11/5/24,Ramona City Unified,0,SCHOOL BOARD MEMBER,3,4,Full,1,Drum,Daryn,Father/Firefighter,Y,1,2," 2,423 ",0," 3,814 "," 3,814 ",63.5%,1,1,0,0,0,202401953,202405209,0," 2,423 "," 3,814 ",0," 3,814 ",1,1
202405272,1975,37,3,SAN DIEGO,2024,11/5/24,Ramona City Unified,0,SCHOOL BOARD MEMBER,3,4,Full,1,Rajcic,John,Community Volunteer,N,0,2," 1,391 ",0," 3,814 "," 3,814 ",36.5%,2,2,0,0,0,202401953,202405210,0," 1,391 "," 3,814 ",0," 3,814 ",2,2
202405273,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Butler,"Karen ""Kate""",Business Owner/Parent,N,0,7," 1,511 ",0," 6,988 "," 6,988 ",21.6%,1,1,0,0,0,202401954,202405211,0," 1,511 "," 6,988 ",0," 6,988 ",1,1
202405274,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Eschrich,Karen,Business Owner/Parent,N,0,7, 653 ,0," 6,988 "," 6,988 ",9.3%,2,7,0,0,0,202401954,202405212,0, 653 ," 6,988 ",0," 6,988 ",7,2
202405275,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Gamble,Victoria,Executive Recruiter,N,0,7, 737 ,0," 6,988 "," 6,988 ",10.5%,2,5,0,0,0,202401954,202405213,0, 737 ," 6,988 ",0," 6,988 ",5,2
202405276,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Holowka,Janice Lee,Educational Consultant/Parent,N,0,7, 720 ,0," 6,988 "," 6,988 ",10.3%,2,6,0,0,0,202401954,202405214,0, 720 ," 6,988 ",0," 6,988 ",6,2
202405277,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Luoni,Maria,Business Woman/Parent,N,0,7, 742 ,0," 6,988 "," 6,988 ",10.6%,2,4,0,0,0,202401954,202405215,0, 742 ," 6,988 ",0," 6,988 ",4,2
202405278,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Ross,Annette,Incumbent,Y,1,7," 1,230 ",0," 6,988 "," 6,988 ",17.6%,1,3,0,0,0,202401954,202405216,0," 1,230 "," 6,988 ",0," 6,988 ",3,1
202405279,1976,37,3,SAN DIEGO,2024,11/5/24,Rancho Santa Fe Elementary,0,SCHOOL BOARD MEMBER,3,,Full,3,Vinci,Kerry,Business Owner,N,0,7," 1,395 ",0," 6,988 "," 6,988 ",20.0%,1,2,0,0,0,202401954,202405217,0," 1,395 "," 6,988 ",0," 6,988 ",2,1
202405280,1977,37,3,SAN DIEGO,2024,11/5/24,San Diego Community College,0,SCHOOL BOARD MEMBER,3,D,Full,1,"Gomez, II",Andrew,Technician/Parent,N,0,2," 16,740 ",0," 66,772 "," 66,772 ",25.1%,2,2,0,0,0,202401955,202405218,0," 16,740 "," 66,772 ",0," 66,772 ",2,2
202405281,1977,37,3,SAN DIEGO,2024,11/5/24,San Diego Community College,0,SCHOOL BOARD MEMBER,3,D,Full,1,Jameson,Mariah,Community Counselor/Parent,N,0,2," 50,032 ",0," 66,772 "," 66,772 ",74.9%,1,1,0,0,0,202401955,202405219,0," 50,032 "," 66,772 ",0," 66,772 ",1,1
202405282,1978,37,3,SAN DIEGO,2024,11/5/24,San Diego County Office of Education,0,SCHOOL BOARD MEMBER,3,1,Full,1,Robinson,Gregg,"Governing Board Member, County Board of Education",Y,1,1," 198,977 ",0," 198,977 "," 198,977 ",100.0%,1,1,0,0,0,202401956,202405220,0," 198,977 "," 198,977 ",0," 198,977 ",1,1
202405283,1979,37,3,SAN DIEGO,2024,11/5/24,San Diego County Office of Education,0,SCHOOL BOARD MEMBER,3,2,Full,1,González,Guadalupe,Incumbent,Y,1,1," 167,698 ",0," 167,698 "," 167,698 ",100.0%,1,1,0,0,0,202401957,202405221,0," 167,698 "," 167,698 ",0," 167,698 ",1,1
202405284,1980,37,3,SAN DIEGO,2024,11/5/24,San Diego County Office of Education,0,SCHOOL BOARD MEMBER,3,4,Full,1,Evans,Erin,Public School Teacher,N,0,2," 174,253 ",0," 255,169 "," 255,169 ",68.3%,1,1,0,0,0,202401958,202405222,0," 174,253 "," 255,169 ",0," 255,169 ",1,1
202405285,1980,37,3,SAN DIEGO,2024,11/5/24,San Diego County Office of Education,0,SCHOOL BOARD MEMBER,3,4,Full,1,Song,Sarah,Curriculum Developer,N,0,2," 80,916 ",0," 255,169 "," 255,169 ",31.7%,2,2,0,0,0,202401958,202405223,0," 80,916 "," 255,169 ",0," 255,169 ",2,2
202405286,1981,37,3,SAN DIEGO,2024,11/5/24,San Diego Unified,0,SCHOOL BOARD MEMBER,3,A,Full,1,Bazzo,Sabrina,Educator / School Boardmember,Y,1,2," 40,289 ",0," 79,107 "," 79,107 ",50.9%,1,1,0,0,0,202401959,202405224,0," 40,289 "," 79,107 ",0," 79,107 ",1,1
202405287,1981,37,3,SAN DIEGO,2024,11/5/24,San Diego Unified,0,SCHOOL BOARD MEMBER,3,A,Full,1,Trull,Crystal,Educator/Parent,N,0,2," 38,818 ",0," 79,107 "," 79,107 ",49.1%,2,2,0,0,0,202401959,202405225,0," 38,818 "," 79,107 ",0," 79,107 ",2,2
202405288,1982,37,3,SAN DIEGO,2024,11/5/24,San Diego Unified,0,SCHOOL BOARD MEMBER,3,D,Full,1,Barrera,Richard,Educator/Youth Counselor,Y,1,1," 64,671 ",0," 64,671 "," 64,671 ",100.0%,1,1,0,0,0,202401960,202405226,0," 64,671 "," 64,671 ",0," 64,671 ",1,1
202405289,1983,37,3,SAN DIEGO,2024,11/5/24,San Diego Unified,0,SCHOOL BOARD MEMBER,3,E,Full,1,Whitehurst-Payne,Sharon D.,"Board Member, San Diego Unified School District",Y,1,1," 49,166 ",0," 49,166 "," 49,166 ",100.0%,1,1,0,0,0,202401961,202405227,0," 49,166 "," 49,166 ",0," 49,166 ",1,1
202405290,1984,37,3,SAN DIEGO,2024,11/5/24,San Dieguito Union High,0,SCHOOL BOARD MEMBER,3,2,Full,1,Friis,Kelly,Parent/Finance Professional,N,0,2," 9,643 ",0," 19,769 "," 19,769 ",48.8%,2,2,0,0,0,202401962,202405228,0," 9,643 "," 19,769 ",0," 19,769 ",2,2
202405291,1984,37,3,SAN DIEGO,2024,11/5/24,San Dieguito Union High,0,SCHOOL BOARD MEMBER,3,2,Full,1,Williams,Jodie,"Trustee, Encinitas Union School District",N,0,2," 10,126 ",0," 19,769 "," 19,769 ",51.2%,1,1,0,0,0,202401962,202405229,0," 10,126 "," 19,769 ",0," 19,769 ",1,1
202405292,1985,37,3,SAN DIEGO,2024,11/5/24,San Dieguito Union High,0,SCHOOL BOARD MEMBER,3,4,Full,1,Allman,Michael,"Governing Board Member, San Dieguito Union High School District",Y,1,2," 8,990 ",0," 17,585 "," 17,585 ",51.1%,1,1,0,0,0,202401963,202405230,0," 8,990 "," 17,585 ",0," 17,585 ",1,1
202405293,1985,37,3,SAN DIEGO,2024,11/5/24,San Dieguito Union High,0,SCHOOL BOARD MEMBER,3,4,Full,1,Sabellico,Kevin,Board Member,N,0,2," 8,595 ",0," 17,585 "," 17,585 ",48.9%,2,2,0,0,0,202401963,202405231,0," 8,595 "," 17,585 ",0," 17,585 ",2,2
202405294,1986,37,3,SAN DIEGO,2024,11/5/24,San Marcos Unified,0,SCHOOL BOARD MEMBER,3,A,Full,1,Herrick,Heidi,Parent/Business Owner,N,0,2," 7,047 ",0," 12,574 "," 12,574 ",56.0%,1,1,0,0,0,202401964,202405232,0," 7,047 "," 12,574 ",0," 12,574 ",1,1
202405295,1986,37,3,SAN DIEGO,2024,11/5/24,San Marcos Unified,0,SCHOOL BOARD MEMBER,3,A,Full,1,Ulloa,Carlos,Incumbent,Y,1,2," 5,527 ",0," 12,574 "," 12,574 ",44.0%,2,2,0,0,0,202401964,202405233,0," 5,527 "," 12,574 ",0," 12,574 ",2,2
202405296,1987,37,3,SAN DIEGO,2024,11/5/24,San Marcos Unified,0,SCHOOL BOARD MEMBER,3,B,Full,1,Ahmad,Sarah,Incumbent,Y,1,2," 7,096 ",0," 12,031 "," 12,031 ",59.0%,1,1,0,0,0,202401965,202405234,0," 7,096 "," 12,031 ",0," 12,031 ",1,1
202405297,1987,37,3,SAN DIEGO,2024,11/5/24,San Marcos Unified,0,SCHOOL BOARD MEMBER,3,B,Full,1,Bower,Brittany,Small Business Manager,N,0,2," 4,935 ",0," 12,031 "," 12,031 ",41.0%,2,2,0,0,0,202401965,202405235,0," 4,935 "," 12,031 ",0," 12,031 ",2,2
202405298,1988,37,3,SAN DIEGO,2024,11/5/24,San Marcos Unified,0,SCHOOL BOARD MEMBER,3,D,Full,1,Chamberlin,Jaime,Incumbent,Y,1,2," 4,174 ",0," 10,123 "," 10,123 ",41.2%,2,2,0,0,0,202401966,202405236,0," 4,174 "," 10,123 ",0," 10,123 ",2,2
202405299,1988,37,3,SAN DIEGO,2024,11/5/24,San Marcos Unified,0,SCHOOL BOARD MEMBER,3,D,Full,1,Meum,Lena Lauer,Parent/Business Owner,N,0,2," 5,949 ",0," 10,123 "," 10,123 ",58.8%,1,1,0,0,0,202401966,202405237,0," 5,949 "," 10,123 ",0," 10,123 ",1,1
202405300,1989,37,3,SAN DIEGO,2024,11/5/24,San Ysidro Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Arias,Martin,Community Volunteer,N,0,6," 1,646 ",0," 16,981 "," 16,981 ",9.7%,2,5,0,0,0,202401967,202405238,0," 1,646 "," 16,981 ",0," 16,981 ",5,2
202405301,1989,37,3,SAN DIEGO,2024,11/5/24,San Ysidro Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Dircio,Jose Manuel,Engineer,N,0,6," 2,319 ",0," 16,981 "," 16,981 ",13.7%,2,3,0,0,0,202401967,202405239,0," 2,319 "," 16,981 ",0," 16,981 ",3,2
202405302,1989,37,3,SAN DIEGO,2024,11/5/24,San Ysidro Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Martinez,Antonio,"Governing Board Member, San Ysidro School District",Y,1,6," 6,444 ",0," 16,981 "," 16,981 ",37.9%,1,1,0,0,0,202401967,202405240,0," 6,444 "," 16,981 ",0," 16,981 ",1,1
202405303,1989,37,3,SAN DIEGO,2024,11/5/24,San Ysidro Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Olea,Yvette,Retired School Employee,N,0,6," 1,834 ",0," 16,981 "," 16,981 ",10.8%,2,4,0,0,0,202401967,202405241,0," 1,834 "," 16,981 ",0," 16,981 ",4,2
202405304,1989,37,3,SAN DIEGO,2024,11/5/24,San Ysidro Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Pallasigue,Rosaleah,Incumbent,Y,1,6," 1,183 ",0," 16,981 "," 16,981 ",7.0%,2,6,0,0,0,202401967,202405242,0," 1,183 "," 16,981 ",0," 16,981 ",6,2
202405305,1989,37,3,SAN DIEGO,2024,11/5/24,San Ysidro Elementary,0,SCHOOL BOARD MEMBER,3,,Full,2,Peraza,Kenia,Parent/Community Advocate,N,0,6," 3,555 ",0," 16,981 "," 16,981 ",20.9%,1,2,0,0,0,202401967,202405243,0," 3,555 "," 16,981 ",0," 16,981 ",2,1
202405306,1990,37,3,SAN DIEGO,2024,11/5/24,Santee,0,SCHOOL BOARD MEMBER,3,4,Full,1,Silver,Monique,Retired Educator/Mother,N,0,2," 10,992 ",0," 27,438 "," 27,438 ",40.1%,2,2,0,0,0,202401968,202405244,0," 10,992 "," 27,438 ",0," 27,438 ",2,2
202405307,1990,37,3,SAN DIEGO,2024,11/5/24,Santee,0,SCHOOL BOARD MEMBER,3,4,Full,1,Thill,Tracie,Educator/Community Advocate,N,0,2," 16,446 ",0," 27,438 "," 27,438 ",59.9%,1,1,0,0,0,202401968,202405245,0," 16,446 "," 27,438 ",0," 27,438 ",1,1
202405308,1991,37,3,SAN DIEGO,2024,11/5/24,South Bay Union,0,SCHOOL BOARD MEMBER,3,4,Short,1,Becerra,Lizbeth,Businesswoman/Manager Assistant,N,0,2," 1,784 ",0," 4,232 "," 4,232 ",42.2%,2,2,0,0,0,202401969,202405246,0," 1,784 "," 4,232 ",0," 4,232 ",2,2
202405309,1991,37,3,SAN DIEGO,2024,11/5/24,South Bay Union,0,SCHOOL BOARD MEMBER,3,4,Short,1,Esparza,"Manuel ""Manny""",Governing Board Member,N,0,2," 2,448 ",0," 4,232 "," 4,232 ",57.8%,1,1,0,0,0,202401969,202405247,0," 2,448 "," 4,232 ",0," 4,232 ",1,1
202405310,1992,37,3,SAN DIEGO,2024,11/5/24,Southwestern Community College,0,SCHOOL BOARD MEMBER,3,2,Full,1,Brown,"Kristine ""Kris"" Galicia",Appointed Governing Board Member,Y,1,2," 17,966 ",0," 30,205 "," 30,205 ",59.5%,1,1,0,0,0,202401970,202405248,0," 17,966 "," 30,205 ",0," 30,205 ",1,1
202405311,1992,37,3,SAN DIEGO,2024,11/5/24,Southwestern Community College,0,SCHOOL BOARD MEMBER,3,2,Full,1,Lowery,Erika,Parent/Pastor,N,0,2," 12,239 ",0," 30,205 "," 30,205 ",40.5%,2,2,0,0,0,202401970,202405249,0," 12,239 "," 30,205 ",0," 30,205 ",2,2
202405312,1993,37,3,SAN DIEGO,2024,11/5/24,Sweetwater Union High,0,SCHOOL BOARD MEMBER,3,2,Full,1,Arancibia,Adrian E.,Educator/Professor/Parent,Y,1,2," 21,226 ",0," 37,421 "," 37,421 ",56.7%,1,1,0,0,0,202401971,202405250,0," 21,226 "," 37,421 ",0," 37,421 ",1,1
202405313,1993,37,3,SAN DIEGO,2024,11/5/24,Sweetwater Union High,0,SCHOOL BOARD MEMBER,3,2,Full,1,Martinez,Angelica S.,Parent/Educator,N,0,2," 16,195 ",0," 37,421 "," 37,421 ",43.3%,2,2,0,0,0,202401971,202405251,0," 16,195 "," 37,421 ",0," 37,421 ",2,2
202405314,1994,37,3,SAN DIEGO,2024,11/5/24,Sweetwater Union High,0,SCHOOL BOARD MEMBER,3,4,Full,1,Espinoza,Olga,Community Advocate/Mother,N,0,2," 11,426 ",0," 30,618 "," 30,618 ",37.3%,2,2,0,0,0,202401972,202405252,0," 11,426 "," 30,618 ",0," 30,618 ",2,2
202405315,1994,37,3,SAN DIEGO,2024,11/5/24,Sweetwater Union High,0,SCHOOL BOARD MEMBER,3,4,Full,1,Lopez,"Rodolfo ""Rudy""","Governing Board Member, San Ysidro School District",N,0,2," 19,192 ",0," 30,618 "," 30,618 ",62.7%,1,1,0,0,0,202401972,202405253,0," 19,192 "," 30,618 ",0," 30,618 ",1,1
202405316,1995,37,3,SAN DIEGO,2024,11/5/24,Vista Unified,0,SCHOOL BOARD MEMBER,3,1,Full,1,Markov,Mike,Parent/Pilot/Inventor,N,0,2," 6,728 ",0," 12,962 "," 12,962 ",51.9%,1,1,0,0,0,202401973,202405254,0," 6,728 "," 12,962 ",0," 12,962 ",1,1
202405317,1995,37,3,SAN DIEGO,2024,11/5/24,Vista Unified,0,SCHOOL BOARD MEMBER,3,1,Full,1,Remmen,"Amanda ""Mandy""",PTA Council President,N,0,2," 6,234 ",0," 12,962 "," 12,962 ",48.1%,2,2,0,0,0,202401973,202405255,0," 6,234 "," 12,962 ",0," 12,962 ",2,2
202405318,1996,37,3,SAN DIEGO,2024,11/5/24,Vista Unified,0,SCHOOL BOARD MEMBER,3,4,Full,1,Gomez,Zulema,Nonprofit Director/Parent,N,0,3," 2,184 ",0," 8,630 "," 8,630 ",25.3%,2,3,0,0,0,202401974,202405256,0," 2,184 "," 8,630 ",0," 8,630 ",3,2
202405319,1996,37,3,SAN DIEGO,2024,11/5/24,Vista Unified,0,SCHOOL BOARD MEMBER,3,4,Full,1,Nunez,Frank,Business Owner/Parent,N,0,3," 3,075 ",0," 8,630 "," 8,630 ",35.6%,2,2,1,0,0,202401974,202405257,0," 3,075 "," 8,630 ",0," 8,630 ",2,2
