MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTOPIC,RECTYPENAME,RECTOPICNAME, YES , NO , TOTAL ,PERCENT,REQ,outcome,PASSFAIL,Multi_CO,Multi_MeasID, YES_sum , NO_sum , Total_sum ,Percent_sum,Outcome_sum,passfail_sum,typerec,toprec
202400812,2024,50,3,STANISLAUS,3/5/24,Riverbank Unified,0,M,N,"With funds that cannot be taken by the State, shall Riverbank Unified School District’s measure to renovate classrooms; repair facilities including aging roofs, electrical and plumbing; and improve school and student safety be adopted, reauthorizing as new bonds $2,100,000, previously approved by voters in 2005, with levies below 6 cents per $100 of assessed valuation (generating $770,000/year until repaid), legal rates, annual audits, taxpayer oversight, no increase in total approved debt and full disclosure of all spending?",11,10,GO Bond,Education," 1,112 ", 827 ," 1,939 ",57.3%,F,1,PassF,0,202400786," 1,112 ", 827 ," 1,939 ",57.3%,1,PassF,10,10
202400813,2024,50,3,STANISLAUS,11/5/24,Ceres Unified,0,M,Y,"To repair/ upgrade local elementary, middle and high schools; improve campus safety/ security systems; repair/ replace leaky roofs, outdated heating, cooling, plumbing, electrical systems and deteriorating portables; and update classroom equipment/ learning technology, shall Ceres Unified School District’s measure be adopted authorizing $114,000,000 in bonds at legal rates, levying $60 per $100,000 of assessed value ($7,000,000 annually) while bonds are outstanding, requiring independent audits/ oversight and all funds for Ceres schools only?",11,10,GO Bond,Education," 10,813 "," 5,484 "," 16,297 ",66.3%,F,1,PassF,0,202400787," 10,813 "," 5,484 "," 16,297 ",66.3%,1,PassF,10,10
202400814,2024,50,3,STANISLAUS,11/5/24,Denair Unified,0,M,Z,"To repair/upgrade local schools; replace deteriorating roofs, heating/cooling systems; improve student safety/ security; and update/ construct classrooms/labs for science, technology, engineering, and math instruction, shall Denair Unified School District’s measure be adopted authorizing $34,300,000 in bonds at legal rates, levying up to $60/$100,000 assessed value without exceeding current tax rates ($2,390,000 annually) while bonds are outstanding, with independent oversight, annual audits, and no funds for administrators?",11,10,GO Bond,Education," 2,714 "," 1,512 "," 4,226 ",64.2%,F,1,PassF,0,202400788," 2,714 "," 1,512 "," 4,226 ",64.2%,1,PassF,10,10
202400815,2024,50,3,STANISLAUS,11/5/24,Hughson Unified,0,M,B,"To repair/ replace leaking roofs/ and outdated heating, cooling, plumbing, electrical systems; improve student safety/ security; add classrooms to prevent overcrowding; renovate science labs; and replace the over 100-yearold agricultural science/ shop building at Hughson High School; shall Hughson Unified School District’s measure be adopted authorizing $46,000,000 in bonds at legal rates, with levies averaging $60 per $100,000 assessed value while bonds are outstanding (approximately $2,900,000 annually) with independent oversight/ audits, no funds for administrators?",11,10,GO Bond,Education," 3,421 "," 2,237 "," 5,658 ",60.5%,F,1,PassF,0,202400789," 3,421 "," 2,237 "," 5,658 ",60.5%,1,PassF,10,10
202400816,2024,50,3,STANISLAUS,11/5/24,Keyes Union,0,M,U,"To modernize outdated classrooms, restrooms, and school facilities, build classrooms to replace outdated portables, repair and replace leaky roofs, and make health, safety and security improvements, shall the Keyes Union School District measure to issue $8,500,000 of bonds at legal interest rates be adopted, generating on average $515,000 annually while bonds are outstanding at rates of approximately $29 per $100,000 in assessed value, with citizens oversight, annual audits, and all money staying local?",11,10,GO Bond,Education," 1,348 ", 544 ," 1,892 ",71.2%,F,1,PassF,0,202400790," 1,348 ", 544 ," 1,892 ",71.2%,1,PassF,10,10
202400817,2024,50,3,STANISLAUS,11/5/24,Modesto City Elementary,0,M,X,"To repair/ upgrade local elementary/ junior high schools; upgrade cafeterias/ multi-purpose rooms to fix leaking roofs, deteriorating plumbing/ restrooms; and provide instructional space for music, art, science, technology and engineering, shall Modesto City Elementary School District’s measure be adopted authorizing $85,000,000 in bonds at legal rates ($4,500,000 annually) at $29 per $100,000 assessed value while bonds are outstanding, requiring citizen oversight, annual audits, no funds for administrator salaries, and all funds used locally?",11,10,GO Bond,Education," 22,600 "," 10,395 "," 32,995 ",68.5%,F,1,PassF,0,202400791," 22,600 "," 10,395 "," 32,995 ",68.5%,1,PassF,10,10
202400818,2024,50,3,STANISLAUS,11/5/24,Newman-Crows Landing Unified,0,M,S,"With funds that cannot be taken by the State, shall NewmanCrows Landing Unified School District’s measure expanding vocational and career training, special education, and counseling classrooms/ facilities at Bonita Elementary, Hunt Elementary, Hurd Barrington Elementary, Von Renner Elementary, Foothill Community Day, Yolo Jr. High, Orestimba High, and West Side Valley High be adopted, authorizing $30 million of bonds with legal rates, average levies below $45 per $100,000 assessed valuation (raising $1.7 million annually) while bonds are outstanding, audits, citizen oversight, State matching funds eligibility and full public disclosure of spending?",11,10,GO Bond,Education," 2,808 "," 1,918 "," 4,726 ",59.4%,F,1,PassF,0,202400792," 2,808 "," 1,918 "," 4,726 ",59.4%,1,PassF,10,10
202400819,2024,50,3,STANISLAUS,11/5/24,Newman-Crows Landing Unified,0,M,T,"With funds that cannot be taken by the State, shall Newman-Crows Landing Unified School District’s measure to repair or replace leaky roofs, deteriorating classrooms and PE facilities at Bonita Elementary, Hunt Elementary, Hurd Barrington Elementary, Von Renner Elementary, Foothill Community Day, Yolo Jr. High, Orestimba High and West Side Valley High be adopted, authorizing $27 million of bonds with legal rates, average levies below $43 per $100,000 assessed valuation (raising $1.5 million annually) while bonds are outstanding, audits, citizen oversight, State matching funds eligibility and full public disclosure of spending?",11,10,GO Bond,Education," 2,900 "," 1,824 "," 4,724 ",61.4%,F,1,PassF,0,202400793," 2,900 "," 1,824 "," 4,724 ",61.4%,1,PassF,10,10
202400820,2024,50,3,STANISLAUS,11/5/24,Oakdale Joint Unified,0,M,G,"To improve Oakdale schools; expand/renovate career technical education classrooms and labs; replace leaky roofs; upgrade aging electrical, plumbing, and sewer; and modernize outdated classrooms, restrooms and school facilities; shall Oakdale Joint Unified School Ballot Question: District’s measure authorizing $105,500,000 of bonds at legal interest rates be adopted, generating approximately $6,500,000 annually while bonds are outstanding at average rates of approximately $58.16 per $100,000 assessed value, with annual audits, independent citizens’ oversight, no money for salaries and all money staying local?",11,10,GO Bond,Education," 9,010 "," 6,412 "," 15,422 ",58.4%,F,1,PassF,1,202400698," 9,071 "," 6,525 "," 15,596 ",58.2%,1,PassF,10,10
202400821,2024,50,3,STANISLAUS,11/5/24,Riverbank Unified,0,M,E,"With no increase in current estimated tax rates, shall Riverbank Unified School District’s measure to expand Career and Technical Education classrooms; replace aging restrooms and drinking fountains; and update security and emergency communications systems be adopted, authorizing $21.6 million of bonds with legal rates, audits, average levies below $53 per $100,000 of assessed valuation (raising $1.5 million annually while outstanding), citizen oversight, full public disclosure of spending, and no funds taken by the State and spent elsewhere?",11,10,GO Bond,Education," 3,413 "," 1,629 "," 5,042 ",67.7%,F,1,PassF,0,202400794," 3,413 "," 1,629 "," 5,042 ",67.7%,1,PassF,10,10
202400822,2024,50,3,STANISLAUS,11/5/24,Salida Union,0,M,Q,"With funds that cannot be taken by the State and spent elsewhere, shall Salida Union School District’s measure to replace leaky roofs; update security and emergency communication Ballot Question: systems; and ensure disabled access at Dena Boer, Mildred Perkins, Salida, Sisk Elementary Schools and Salida Middle School be adopted, authorizing $16 million of bonds with average levies below $19 per $100,000 of assessed valuation (raising $1,039,000 annually) while outstanding, legal rates, citizen oversight, audits, public disclosure of spending and no projected increase in current tax rates?",11,10,GO Bond,Education," 4,650 "," 2,559 "," 7,209 ",64.5%,F,1,PassF,0,202400795," 4,650 "," 2,559 "," 7,209 ",64.5%,1,PassF,10,10
202400823,2024,50,3,STANISLAUS,11/5/24,Stanislaus Union,0,M,R,"With funds that cannot be taken by the State, shall Stanislaus Union School District’s measure Ballot Question: to replace inefficient heating and air-conditioning systems; modernize classrooms for Science, Technology, Engineering, Arts and Mathematics programs; and improve student safety at Agnes Baptist Elementary, Eisenhut Elementary, Josephine Chrysler Elementary, Mary Lou Dieterich Elementary, Stanislaus Elementary, and Prescott Junior High be adopted authorizing $45 million of bonds with legal rates, average levies below $29 per $100,000 of assessed valuation while outstanding (raising $2,580,000 annually), audits, citizen oversight and full public disclosure of all spending?",11,10,GO Bond,Education," 7,221 "," 4,005 "," 11,226 ",64.3%,F,1,PassF,0,202400796," 7,221 "," 4,005 "," 11,226 ",64.3%,1,PassF,10,10
202400824,2024,50,3,STANISLAUS,11/5/24,Waterford Unified,0,M,W,"To improve Waterford Schools; modernize, upgrade and construct classrooms/restrooms/school facilities; replace outdated heating, ventilation and airconditioning systems; make health, safety/security improvements; acquire, construct, improve sites/facilities/equipment, shall the Waterford Unified School District’s measure be adopted authorizing $14,000,000 of bonds at legal rates, levying approximately $42.70 per $100,000 of assessed value, generating on average $841,000 annually while bonds are outstanding, with annual audits, independent citizens’ oversight, NO money for salaries, all money staying local?",11,10,GO Bond,Education," 1,945 "," 1,732 "," 3,677 ",52.9%,F,2,FailF,0,202400797," 1,945 "," 1,732 "," 3,677 ",52.9%,2,FailF,10,10
202400825,2024,51,3,SUTTER,3/5/24,Sutter Union High,0,M,B,"To modernize the football stadium and athletic facilities; replace outdated continuation school classrooms, improve restrooms and school facilities; shall the Sutter Union High School District measure authorizing $13,800,000 of bonds at legal rates be adopted, generating approximately $840,000 annually as long as bonds are outstanding at a rate of approximately $25 per $100,000 assessed value, with annual audits, independent citizens’ oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 1,271 "," 1,115 "," 2,386 ",53.3%,F,2,FailF,0,202400798," 1,271 "," 1,115 "," 2,386 ",53.3%,2,FailF,10,10
202400826,2024,51,3,SUTTER,11/5/24,Sutter Union High,0,M,C,"To modernize district's athletic stadium including football field, track, bleachers, restrooms, snack bar and paved parking; rebuild unstable tennis/pickleball courts; shall the Sutter Union High School District measure authorizing $13,800,000 of bonds at legal rates be adopted, generating approximately $840,000 annually while bonds are outstanding at average rates of approximately $25 per $100,000 assessed value, with annual audits, independent citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 1,997 "," 1,907 "," 3,904 ",51.2%,F,2,FailF,0,202400799," 1,997 "," 1,907 "," 3,904 ",51.2%,2,FailF,10,10
202400827,2024,51,3,SUTTER,11/5/24,Woodland Joint Unified,0,M,P,"To improve local schools with funds that cannot be taken by the State, shall Woodland Joint Unified School District's measure to remodel/ create Science, Technology, Engineering, Arts and Mathematics classrooms; and replace aging roofs, wiring, heating/ cooling systems be adopted authorizing $160 million of bonds with legal rates, levies averaging below $58 assessed valuation (raising $9 million annually) while bonds are outstanding, annual audits, citizen oversight, full public disclosure of spending and no funds for administrator salaries or benefits?",11,10,GO Bond,Education, 15 , 31 , 46 ,32.6%,F,2,FailF,1,202400800," 13,130 "," 13,572 "," 26,702 ",49.2%,2,FailF,10,10
202400828,2024,52,3,TEHAMA,11/5/24,Corning Union Elementary,0,M,J,"To improve the quality of education at Corning elementary and middle schools; replace leaky roofs; make safety and security improvements; upgrade inadequate electrical systems; and renovate, upgrade, and modernize classrooms, restrooms, and facilities; shall Corning Union Elementary School District's measure authorizing $13,700,000 in bonds, at legal rates, and levying approximately $28.84 per $100,000 of assessed valuation (raising $809,000 annually) while bonds are outstanding, be adopted, with annual audits, citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 2,507 "," 1,622 "," 4,129 ",60.7%,F,1,PassF,0,202400801," 2,507 "," 1,622 "," 4,129 ",60.7%,1,PassF,10,10
202400829,2024,52,3,TEHAMA,11/5/24,Lassen View Union Elementary,0,M,K,"To improve Lassen View Elementary School; construct/modernize classrooms, restrooms and school facilities; repair leaky roofs; make health, safety and security improvements; and replace outdated HVAC systems; shall the Lassen View Union Elementary School District measure authorizing $3,500,000 in bonds, at legal interest rates, and levying approximately $30 per $100,000 of assessed valuation (raising $232,000 annually) while bonds are outstanding, be adopted, with a board appointed citizens’ oversight committee and annual independent audits to assure proper expenditure of funds?",11,10,GO Bond,Education, 721 , 548 ," 1,269 ",56.8%,F,1,PassF,0,202400802, 721 , 548 ," 1,269 ",56.8%,1,PassF,10,10
202400830,2024,52,3,TEHAMA,11/5/24,Red Bluff Joint Union High,0,M,L,"To upgrade local schools with classrooms/ facilities preparing students for future jobs and apprenticeships; replace leaky roofs, plumbing, electrical; improve campus safety and supervision/ wellness of students; acquire/ construct/ modernize facilities, shall Red Bluff Joint Union High School District’s measure authorizing $33.6 million of bonds at legal rates, levying 3¢ per $100 of assessed value (averaging $2.5 million annually) while bonds are outstanding, be adopted with citizen oversight, annual audits, no money for administrators?",11,10,GO Bond,Education," 8,884 "," 9,706 "," 18,590 ",47.8%,F,2,FailF,1,202400763," 8,959 "," 9,787 "," 18,746 ",47.8%,2,FailF,10,10
202400831,2024,52,3,TEHAMA,11/5/24,Red Bluff Union Elementary,0,M,M,"To improve the quality of education; make safety and security improvements; replace leaky roofs; modernize, renovate, and upgrade outdated classrooms, restrooms and school facilities; and replace aging plumbing, sewer, and electrical systems; shall Red Bluff Union Elementary School District’s measure be adopted authorizing $19,000,000 of bonds at legal rates, levying approximately $30 per $100,000 assessed value ($1,100,000 annually) while bonds are outstanding, with annual audits, independent citizens’ oversight, NO money for administrative salaries and all funds for local schools?",11,10,GO Bond,Education," 4,185 "," 3,982 "," 8,167 ",51.2%,F,2,FailF,0,202400803," 4,185 "," 3,982 "," 8,167 ",51.2%,2,FailF,10,10
202400832,2024,53,3,TRINITY,11/5/24,Redwood Community College,0,M,I,"To repair and upgrade outdated facilities, classrooms, and labs used for job training and science/ technology education, deteriorating roofs, electrical wiring, and plumbing, and aging student housing; and acquire, construct, repair facilities, sites, equipment, shall Redwoods Community College District's measure be adopted authorizing $120,000,000 in bonds at legal rates, levying $25 per $100,000 of assessed valuation, ($8,400,000 annually) while bonds are outstanding, with audits, independent oversight, and no money for administrator salaries?",11,10,GO Bond,Education, 57 , 93 , 150 ,38.0%,F,2,FailF,1,202400503," 39,719 "," 31,458 "," 71,177 ",55.8%,1,PassF,10,10
202400833,2024,54,3,TULARE,11/5/24,Burton Elementary,0,M,G,"To improve the quality of education; modernize classrooms, restrooms and school facilities; make security improvements; and replace outdated heating, ventilation and air­conditioning systems; shall Burton School District's measure to issue $7,100,000 of bonds at legal rates, generating on average $446,000 annually while bonds are outstanding be adopted, with annual audits, independent citizens' oversight committee, all money staying local, at rates of approximately $18.40 per $100,000 assessed value, with no projected increase to currently existing tax rates?",11,10,GO Bond,Education," 3,087 "," 2,410 "," 5,497 ",56.2%,F,1,PassF,0,202400804," 3,087 "," 2,410 "," 5,497 ",56.2%,1,PassF,10,10
202400834,2024,54,3,TULARE,11/5/24,Dinuba Unified,0,M,D,"To repair/update vocational/career, science, engineering, agricultural classrooms/labs; remove asbestos/ mold; provide safe drinking water; acquire, construct, repair facilities, sites, equipment, wiring, gas lines, leaky roofs; upgrade, security, emergency communications systems; shall Dinuba Unified School District's measure be adopted authorizing $42,000,000 in bonds at legal rates, levying 6¢ per $100 of assessed valuation ($2,800,000 annually) while bonds are outstanding, requiring oversight, public spending disclosure, all funds for local schools?",11,10,GO Bond,Education," 4,213 "," 2,500 "," 6,713 ",62.8%,F,1,PassF,1,202400510," 4,213 "," 2,505 "," 6,718 ",62.7%,1,PassF,10,10
202400835,2024,54,3,TULARE,11/5/24,Ducor Union Elementary,0,M,M,"To improve the quality of our local school; construct and modernize classrooms, restrooms, and student support facilities; make security and safety improvements; and replace and upgrade old plumbing and electrical systems; shall Ducor Union Elementary School District's measure to issue $2,900,000 of bonds at legal rates be adopted, with average levies of $30 per $100,000 of assessed value (approximately $199,700 annually) while bonds are outstanding, with independent oversight, annual audits, and funding that cannot be taken by the State?",11,10,GO Bond,Education, 153 , 142 , 295 ,51.9%,F,2,FailF,0,202400805, 153 , 142 , 295 ,51.9%,2,FailF,10,10
202400836,2024,54,3,TULARE,11/5/24,Earlimart Elementary,0,M,H,"To repair and upgrade local elementary and middle schools, improve safety and security, repair electrical systems, replace outdated plumbing, improve systems to provide clean water, and upgrade classrooms to meet modem technology standards, shall Earlimart School District's measure to issue $8,500,000 in bonds at legal rates, raising an average of $540,000 annually while bonds are outstanding, at a rate of $30 per $100,000 assessed value, be adopted, with citizens' oversight, annual audits, and all funds used locally?",11,10,GO Bond,Education, 942 , 212 ," 1,154 ",81.6%,F,1,PassF,0,202400806, 942 , 212 ," 1,154 ",81.6%,1,PassF,10,10
202400837,2024,54,3,TULARE,11/5/24,Exeter Unified,0,M,I,"To improve the quality of education; upgrade vocational education and performing arts classrooms and facilities; modernize/renovate outdated classrooms, restrooms and school facilities; and upgrade playfields; shall Exeter Unified School District's measure be adopted issuing $26,600,000 of bonds at legal rates, generating on average $1,500,000 annually as long as bonds are outstanding at a rate of approximately $45 per $100,000 assessed value, with annual audits, independent citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 3,149 "," 3,082 "," 6,231 ",50.5%,F,2,FailF,0,202400807," 3,149 "," 3,082 "," 6,231 ",50.5%,2,FailF,10,10
202400838,2024,54,3,TULARE,11/5/24,Kingsburg Joint Union High,0,M,K,"To improve the quality of schools; replace outdated HVAC systems; construct/ renovate/ modernize classrooms, restrooms and school facilities; and make health and safety and energy efficiency improvements; shall Kingsburg Joint Union High School District's measure authorizing $20,000,000 of bonds at legal rates be adopted, generating approximately $1,100,000 annually while bonds are outstanding, at average rates of approximately $23.48 per $100,000 assessed value, with annual audits, citizens' oversight, all money staying local?",11,10,GO Bond,Education, 666 , 606 ," 1,272 ",52.4%,F,2,FailF,1,202400513," 4,344 "," 3,561 "," 7,905 ",55.0%,2,FailF,10,10
202400839,2024,54,3,TULARE,11/5/24,Pleasant View Elementary,0,M,J,"To improve the quality of local schools; improve safety and security; acquire and improve school facilities, including multi-purpose areas for science, teachnology, math, music and the arts, shall Pleasant View Elementary School District's measure be adopted authorizing $3,000,000 in bonds at legal interest rates, with estimated levies of approximately $59 per $100,000 assessed value, generating on average $204,000 annually, while bonds are outstanding, with annual reports, no money for salaries and all money improving local schools?",11,10,GO Bond,Education, 275 , 110 , 385 ,71.4%,F,1,PassF,0,202400808, 275 , 110 , 385 ,71.4%,1,PassF,10,10
202400840,2024,54,3,TULARE,11/5/24,Sequoia Union Elementary,0,M,L,"To improve the quality of education; repair or replace leaky roofs; make health, safety and security improvements; modernize/construct classrooms, restrooms and school facilities; and replace temporary portables with permanent classrooms; shall the Sequoia Union Elementary School District measure to issue $3,400,000 of bonds at legal interest rates be adopted, generating on average $219,000 annually while bonds are outstanding at rates of approximately $30 per $100,000 in assessed value, with citizens oversight, annual audits, and all money staying local?",11,10,GO Bond,Education, 493 , 500 , 993 ,49.6%,F,2,FailF,0,202400809, 493 , 500 , 993 ,49.6%,2,FailF,10,10
202400841,2024,54,3,TULARE,11/5/24,State Center Community College,0,M,Q,"To upgrade local colleges/education centers; improve nursing, paramedic, firefighter, police/agriculture/manufacturing and vocational training; fix leaky roofs, asbestos, lead paint; sewer lines; protect drinking water; acquire, construct, repair facilities, sites, equipment; shall State Center Community College District's measure authorizing $698,000,000 in bonds at legal rates, levying 2¢ per $100 assessed valuation ($42,000,000 annually) while bonds are outstanding be adopted, with oversight, all funds used locally?",11,10,GO Bond,Education," 4,891 "," 3,709 "," 8,600 ",56.9%,F,1,PassF,1,202400518," 174,078 "," 134,206 "," 308,284 ",56.5%,1,PassF,10,10
202400842,2024,54,3,TULARE,11/5/24,Tulare Joint Union High,0,M,E,"To improve the quality of education; make health, safety and security improvements; upgrade HVAC systems; and construct/ renovate/ modernize classrooms, restrooms and school facilities; shall Tulare Joint Union High School District's measure authorizing $80,000,000 of bonds at legal rates be adopted, generating on average $5,400,000 annually, at average rates of approximately $29 per $100,000 assessed value, while bonds are outstanding, with annual audits, citizens' oversight, all money staying local, with no projected increase to existing tax rates?",11,10,GO Bond,Education," 14,329 "," 9,220 "," 23,549 ",60.8%,F,1,PassF,1,202400546," 14,334 "," 9,222 "," 23,556 ",60.9%,1,PassF,10,10
202400843,2024,55,3,TUOLUMNE,11/5/24,Summerville Union High,0,M,B,"To improve the quality of local high schools; make health, safety, and security improvements; modernize/construct classrooms, restrooms, school, and sports facilities; improve technology infrastructure; and replace aging portables with permanent classrooms; shall Summerville Union High School District's measure authorizing $13,000,000 of bonds at legal rates be adopted, generating approximately $753,000 annually, while bonds are outstanding, at average rates of $17 per $100,000 assessed value, with annual audits, citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 2,460 "," 2,675 "," 5,135 ",47.9%,F,2,FailF,0,202400810," 2,460 "," 2,675 "," 5,135 ",47.9%,2,FailF,10,10
202400844,2024,56,3,VENTURA,3/5/24,Hueneme Elementary,0,M,C,"To improve the quality of education; upgrade, modernize, and construct classrooms, restrooms and school facilities; repair or replace leaky roofs; make health, safety, and security improvements; and renovate plumbing and sewer systems; shall Hueneme Elementary School District issue $53,700,000 of bonds at legal interest rates, raising on average $3,060,000 annually at a rate of approximately $.0298 per $100 assessed value, with annual audits, an independent citizens' oversight committee, NO money for salaries, and all money staying local?",11,10,GO Bond,Education," 3,621 "," 1,838 "," 5,459 ",66.3%,F,1,PassF,0,202400811," 3,621 "," 1,838 "," 5,459 ",66.3%,1,PassF,10,10
202400845,2024,56,3,VENTURA,3/5/24,Santa Paula Unified,0,M,A,"To improve the quality of education, upgrade, modernize, and construct elementary and middle school classrooms, restrooms and facilities; replace outdated heating, air-conditioning systems; improve safety/security; and repair roofs; shall Santa Paula Unified School District School Facilities Improvement District No. 1 measure authorizing $55,900,000 of bonds at legal rates be adopted, generating on average $3,300,000 annually while bonds are outstanding at rates of approximately $60 per $100,000 assessed value, with annual audits, independent citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 2,169 "," 2,115 "," 4,284 ",50.6%,F,2,FailF,0,202400812," 2,169 "," 2,115 "," 4,284 ",50.6%,2,FailF,10,10
202400846,2024,56,3,VENTURA,3/5/24,Santa Paula Unified,0,M,B,"To improve the quality of education at local high schools; make safety and security improvements; replace leaky roofs; upgrade heating/air-conditioning systems; and construct, modernize classrooms, restrooms and school facilities; shall Santa Paula Unified School District measure authorizing $36,000,000 of bonds at legal rates be adopted, generating on average $1,700,000 annually while bonds are outstanding at rates of approximately $28 per $100,000 assessed value, with annual audits, independent citizens' oversight, NO money for salaries and all money staying local?",11,10,GO Bond,Education," 2,595 "," 2,426 "," 5,021 ",51.7%,F,2,FailF,0,202400813," 2,595 "," 2,426 "," 5,021 ",51.7%,2,FailF,10,10
202400847,2024,56,3,VENTURA,11/5/24,Briggs Elementary,0,M,G,"To improve the quality of education; repair and replace leaky roofs, plumbing, electrical, and HVAC systems; modernize, upgrade, and renovate classrooms and restrooms; and update security and safety; shall the Briggs Elementary School District measure to issue $4,900,000 of bonds at legal interest rates be adopted, generating on average $314,000 annually while bonds are outstanding at rates of approximately $30 per $100,000 in assessed value, with strict accountability, including citizens oversight, annual audits, and all money staying local?",11,10,GO Bond,Education, 554 , 435 , 989 ,56.0%,F,1,PassF,0,202400814, 554 , 435 , 989 ,56.0%,1,PassF,10,10
202400848,2024,56,3,VENTURA,11/5/24,Oxnard Union High,0,M,E,"To improve the quality of education at local high schools; modernize/expand/construct career technical education facilities; make health, safety and security improvements; and replace HVAC and deteriorating plumbing/sewer systems; shall Oxnard Union High School District’s measure be adopted authorizing $285,000,000 of bonds at legal rates, generating on average $21,780,000 annually while bonds are outstanding, with annual audits, citizens’ oversight, all money staying local, at rates of approximately $17.84 per $100,000 assessed value, with no projected increase to existing tax rates?",11,10,GO Bond,Education," 64,429 "," 49,082 "," 113,511 ",56.8%,F,1,PassF,0,202400815," 64,429 "," 49,082 "," 113,511 ",56.8%,1,PassF,10,10
202400849,2024,56,3,VENTURA,11/5/24,Santa Paula Unified,0,M,M,"With no projected increase in current estimated tax rates, shall Santa Paula Unified School District’s measure to construct, upgrade and modernize elementary and middle school classrooms, libraries, cafeterias and restrooms be approved, authorizing $28.4 million of bonds with average levies below $34 per $100,000 of assessed valuation while outstanding (approximately $2.1 million annually), legal rates, citizen oversight, audits, full public disclosure of all spending and no funds taken by the State and spent elsewhere?",11,10,GO Bond,Education," 4,808 "," 4,444 "," 9,252 ",52.0%,F,2,FailF,0,202400816," 4,808 "," 4,444 "," 9,252 ",52.0%,2,FailF,10,10
202400850,2024,56,3,VENTURA,11/5/24,Santa Paula Unified,0,M,N,"With funds that cannot be taken by the State and spent elsewhere, shall Santa Paula Unified School District’s measure to rebuild and upgrade Bryden Gym; construct performing arts, vocational/ career training facilities and a community pool be adopted, authorizing $36 million of bonds with estimated average levies of $24 per $100,000 of assessed valuation (approximately $2.1 million annually) while outstanding, legal rates, audits, citizen oversight, State matching funds eligibility and full disclosure of all spending?",11,10,GO Bond,Education," 5,605 "," 5,048 "," 10,653 ",52.6%,F,2,FailF,0,202400817," 5,605 "," 5,048 "," 10,653 ",52.6%,2,FailF,10,10
202400851,2024,56,3,VENTURA,11/5/24,Ventura Unified,0,M,H,"To aid in preserving, improving and expanding academic programs including reading, writing, music, art, science and math; attract and retain qualified teachers; and maintain school mental health programs, shall Ventura Unified School District’s measure be adopted renewing its existing parcel tax for eight years at the same rate of $59 per parcel, raising approximately $2.5 million annually, with independent citizens’ oversight and all funds spent on local schools?",3,10,Property Tax,Education," 39,863 "," 20,121 "," 59,984 ",66.5%,F,1,PassF,0,202400818," 39,863 "," 20,121 "," 59,984 ",66.5%,1,PassF,1,10
202400852,2024,57,3,YOLO,3/5/24,Davis Joint Unified,0,M,N,"To continue outstanding academics in science, technology, engineering, math, reading, writing, arts/ music; attract and retain high quality teachers; support student mental health/ safety; continue athletics, library services, and limit class sizes, shall Davis Joint Unified School District's measure be adopted, renewing the expiring education parcel tax at the current rate of $768/ year, raising approximately $11,700,000 annually until ended by voters, with adjustments for inflation; senior/ disability exemptions; and independent oversight; for the exclusive use of Davis schools?",3,10,Property Tax,Education," 14,523 "," 6,759 "," 21,282 ",68.2%,T,1,PassT,1,202400768," 14,528 "," 6,769 "," 21,297 ",68.2%,1,PassT,1,10
202400853,2024,57,3,YOLO,3/5/24,Woodland Joint Unified,0,R,R1,Shall Emily MacDonald be recalled (removed) from office of Area Two Trustee Seat on the Woodland Joint Unified School District?,50,13,Recall,Education: Recall, 893 , 510 ," 1,403 ",63.6%,M,1,Pass,0,202400819, 893 , 510 ," 1,403 ",63.6%,1,Pass,50,10
202400854,2024,57,3,YOLO,11/5/24,Woodland Joint Unified,0,M,P,"To improve local schools with funds that cannot be taken by the State, shall Woodland Joint Unified School District's measure to remodel/ create Science, Technology, Engineering, Arts and Mathematics classrooms; and replace aging roofs, wiring, heating/ cooling systems be adopted authorizing $160 million of bonds with legal rates, levies averaging below $58 assessed valuation (raising $9 million annually) while bonds are outstanding, annual audits, citizen oversight, full public disclosure of spending and no funds for administrator salaries or benefits?",11,10,GO Bond,Education," 13,115 "," 13,541 "," 26,656 ",49.2%,F,2,FailF,1,202400800," 13,130 "," 13,572 "," 26,702 ",49.2%,2,FailF,10,10
202400855,2024,58,3,YUBA,3/5/24,Marysville Joint Unified,0,M,S,"To construct a new middle school to reduce student overcrowding, replace temporary portables, upgrade P.E. and arts facilities, renovate/repair classrooms, restrooms and roofs, and improve school safety, shall the Marysville Joint Unified School District measure authorizing $97,000,000 in bonds, at legal rates, and levying approximately $49 per $100,000 of assessed valuation (raising $5.8 million annually) while bonds are outstanding, be adopted, with annual audits, independent citizens’ oversight, NO money for administrator salaries and all money spent locally?",11,10,GO Bond,Education," 3,835 "," 6,414 "," 10,249 ",37.4%,F,2,FailF,1,202400483," 3,868 "," 6,515 "," 10,383 ",37.3%,2,FailF,10,10
